Station_name,Station Latitude,Station Longitude,Bikes,Category,Name,POI Latitude,POI Longitude,Rating,Reviews,_merge
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Winona Park,49.263,-123.113,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",F45,49.264,-123.113,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Rhythm Gym,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Walking Figures,49.263,-123.115,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Yoga In Daily Life,49.263,-123.11,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Marvill Fitness & Athletics,49.263,-123.11,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Cambie Plaza,49.265,-123.115,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Ted Loo Fitness,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",City Hall Community Garden,49.262,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Crossroads Gym,49.263,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Original Yin Qi Gong Gym,49.264,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Movement Flow,49.264,-123.112,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",North Water Rescue & Paddling Equipment,49.264,-123.111,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Pacific Ballet Theatre School,49.263,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Fit In 30 Minutes,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Field Hockey Bc,49.263,-123.11,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Executive Lifestyles Personal Training Studio,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Endorphin Junkies Personal Training,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Vip Fitness,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Transfigure - Physique Transformation Svc,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Vanfit,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Executive Lifestyles,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Temple Fitness,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Crossfit Inc,49.263,-123.109,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Athletic Endeavours,49.264,-123.117,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Al Mozaico Flamenco Dance Academy,49.266,-123.111,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,"Landmarks, Parks & Sports",Yyoga West Eighth,49.264,-123.117,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Whole Foods,49.264,-123.115,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Joti'S Nofrills Vancouver,49.263,-123.111,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Bc Liquor Store,49.264,-123.115,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Purdys Chocolatier,49.264,-123.115,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Save-On-Foods,49.265,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Liberty Wine Merchants,49.264,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Stemcell Technologies Inc,49.265,-123.117,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Liquor Stores-Government,49.264,-123.115,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Garlane Prescriptions,49.263,-123.113,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Broadway Mini Mart,49.263,-123.115,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,International News,49.263,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Drugstore Pharmacy,49.263,-123.111,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Medicine Shoppe Pharmacy,49.263,-123.11,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Change Of Scandinavia,49.264,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Blankclothing.Ca,49.264,-123.112,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,T-Shirt.Ca,49.264,-123.112,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Safetywear.Ca,49.264,-123.112,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Stitchworks Custom Apparel,49.264,-123.112,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Whitet-Shirts.Ca,49.264,-123.112,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Ernesto Rassi Design,49.265,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,The Tjx Companies Inc,49.264,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,The North Face,49.265,-123.115,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,New Balance,49.263,-123.109,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Winners & Homesense,49.264,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Winners,49.264,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Eb Games,49.264,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Best Buy,49.265,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,St Andrew'S Book Gift & Church Supply,49.264,-123.111,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Gamestop,49.264,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Telus,49.265,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Global Av Services Inc,49.263,-123.11,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Fido,49.263,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Fido Exclusive Dealer - Pepper Wireless,49.263,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Freedom Mobile,49.263,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Virgin Mobile,49.263,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Wind Mobile | Cambie & Broadway,49.263,-123.116,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Bk Iphone Repairs,49.262,-123.115,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Canadian Tire,49.265,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Bose Worldwide,49.266,-123.114,,,Foursquare
8th & Yukon,49.263962,-123.11262099999999,22,Retail,Hanzon Computers,49.265,-123.115,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Arts & Entertainment,Vancouver Centre Cinemas,49.279,-123.09,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Arts & Entertainment,White Monkey Design Inc,49.276,-123.094,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Arts & Entertainment,Strathcona Winter Craft Fair,49.28,-123.091,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Municipal,Strathcona Community Centre,49.279,-123.091,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Municipal,Strathcona Public Library,49.279,-123.092,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Municipal,Vancouver Public Library,49.28,-123.092,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,"Bars, Restaurants & Cafes",Finch'S Market,49.279,-123.093,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,"Bars, Restaurants & Cafes",Benny'S Market,49.277,-123.092,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,"Bars, Restaurants & Cafes",Mclean Park Lounge,49.278,-123.093,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,"Landmarks, Parks & Sports",Lord Strathcona Sand Pitch,49.28,-123.091,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,"Landmarks, Parks & Sports",Club Row Fitness,49.279,-123.091,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,"Landmarks, Parks & Sports",Vancouver Ballroom Dance Club,49.276,-123.095,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Retail,North American Produce Sales,49.276,-123.091,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Retail,Eastside Flea,49.276,-123.094,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Retail,Benny Foods Ltd,49.277,-123.092,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Retail,Sophie Good'S,49.278,-123.089,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Retail,Fashion Addition 14 Plus,49.278,-123.091,,,Foursquare
Princess & Union,49.277615000000004,-123.091654,12,Retail,Durendal Quality Goods,49.279,-123.09,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Queen Elizabeth Theatre,49.28,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Vancouver Playhouse,49.28,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Media Club,49.28,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Red Room Ultra Bar,49.284,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,5Fiftygame,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Or Gallery,49.281,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,The Permanent,49.282,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Vancouver Opera,49.28,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Studio 505,49.282,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Republic Gallery,49.281,-123.117,4.0,2.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Vfs Web Cafe,49.283,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Rockstar Academy Ltd,49.285,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Artgallery66.Com,49.281,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Railway Club,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Railway Stage & Beer Café,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Levels Nightclub,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,The Shotgun,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,560 Club,49.283,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Vancouver Civic Theatres,49.281,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Jimi Hendrix Shrine,49.283,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Shift Theatre Society,49.284,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Nandy Motion Media Trading Ltd,49.284,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Modern Pursuit Matchmaking,49.284,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,The Blues Cafe,49.283,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Bard On The Beach,49.28,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Vancouver Recital Society,49.28,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Camilla D'Errico,49.281,-123.117,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Pacific Artists Mgmt. Inc,49.284,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Casino Valley,49.283,-123.11,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Access Gallery,49.284,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Action Framing & Gallery,49.281,-123.118,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Bowen Island Arts Council,49.281,-123.118,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Arts & Entertainment,Centretix Box Office,49.28,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Schools,Ec Vancouver,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Schools,Ilsc Seymour 2,49.283,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Schools,Columbia College,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Schools,Vcad,49.284,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Schools,Vfs Cafe,49.283,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Schools,Sfu Segal Graduate School Of Business,49.284,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Schools,Arbutus College Of Communication Arts Business & Technology Inc,49.284,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Schools,Sfu Charles Chang Innovation Centre,49.283,-123.11,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Schools,Columbia Academy,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Municipal,Granville Skytrain Station,49.283,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Municipal,Mpowerment Headquarters,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,Municipal,Vancouver Public Library,49.28,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Finch'S Tea & Coffee House,49.283,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Baghdad Cafe,49.283,-123.115,4.0,89.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Cafe Medina,49.28,-123.117,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Jj Bean Coffee Roasters,49.282,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Nemesis Coffee,49.283,-123.11,4.5,208.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Davidstea,49.284,-123.117,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Nespresso Boutique,49.282,-123.118,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Trees Organic Coffee,49.285,-123.114,3.5,173.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Library Square,49.28,-123.115,2.5,203.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Coco Fresh Tea & Juice,49.284,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Starbucks,49.285,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Blenz Coffee,49.284,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Republica Coffee Roasters,49.282,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Bonchaz Bakery Cafe,49.284,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Crème De La Crumb,49.285,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Share Tea,49.283,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",The Nosherie,49.282,-123.117,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Infini Tea,49.282,-123.117,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",T Cafe,49.284,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Xing Fu Tang,49.283,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Java Cat Cafe,49.282,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Social Crust Cafe,49.283,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Gong Cha West Pender,49.284,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Waves Coffee House,49.284,-123.112,2.5,38.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Giovane Cafe,49.281,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Saunter Coffee,49.282,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Cultured Coffee & Tea,49.283,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Holts Cafe,49.284,-123.117,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Teaever Bubble Tea,49.285,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Tim Hortons,49.282,-123.118,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Sharetea,49.284,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Cafe 335,49.283,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",The Blues Cafe,49.283,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Ladurée - Holt Renfrew,49.284,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Bagel & Co,49.285,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Second Cup,49.283,-123.118,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Gotham Steakhouse & Cocktail Bar,49.283,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Kokoro Tokyo Mazesoba,49.283,-123.115,4.0,436.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Cartems Donuterie,49.284,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",The Poke Guy,49.284,-123.112,4.5,207.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",La Taqueria,49.283,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Pokérrito,49.283,-123.115,4.0,192.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Glowbal,49.282,-123.117,3.0,496.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Malone'S,49.284,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Vegan Pudding & Co,49.284,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Zaatar W Zeit,49.284,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Opa Souvlaki Of Greece,49.283,-123.118,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Library Square Public House,49.28,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Kita No Donburi,49.285,-123.113,3.5,140.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Ramen Gojiro,49.282,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",2001 Flavours,49.284,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",A&W Restaurant,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",White Spot,49.282,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Aquafarina,49.281,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Mount Everest Kitchen & Grill,49.283,-123.114,4.5,37.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Gyoza Bar,49.284,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Keto Caveman Cafe,49.284,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Hot-Star Large Fried Chicken 豪大大雞排,49.284,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Browns Socialhouse,49.28,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Stock & Supply,49.284,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",The Bistro,49.281,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Spencers,49.284,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Frenchies Montreal Smoked Meat Ltd,49.282,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Pizzarico'S,49.282,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Western Restaurant Franchises Inc,49.281,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",British Columbia Restaurant,49.281,-123.116,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Dr2 Productions Inc,49.28,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Vancouver Lobster House,49.283,-123.11,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Fable Diner And Bar,49.281,-123.117,3.0,9.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Vina,49.283,-123.118,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Living Foods,49.283,-123.118,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Ventura Room,49.28,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",The Magnet,49.282,-123.111,5.0,16.0,both
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Media Club,49.28,-123.113,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Yagger'S,49.283,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Browns Crafthouse,49.284,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Red Room Ultra Bar,49.284,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Aria Bar,49.281,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Cantina 189,49.283,-123.111,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Studio 538,49.281,-123.11,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Railway Club,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Railway Stage & Beer Café,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Levels Nightclub,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",The Shotgun,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",Fivesixty,49.283,-123.115,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Bars, Restaurants & Cafes",560 Club,49.283,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Landmarks, Parks & Sports",Vancouver Lookout,49.285,-123.112,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Landmarks, Parks & Sports",One Under - Urban Golf Club,49.285,-123.114,,,Foursquare
Dunsmuir & Richards,49.282214,-123.114101,22,"Landmarks, Parks & Sports",Cathedral Square Park,49.283,-123.114,,,Foursquare
