Category,Name,Latitude,Longitude,Assc Bike Lat,Assc Bike Long,Rating,Reviews,_merge
Retail,Best Buy Mobile,49.283,-123.118,49.283227,-123.120523,5.0,2.0,right_only
Retail,Vancouver Book Fair,49.282,-123.121,49.283227,-123.120523,0.0,0.0,right_only
Retail,Bell Mobility Kiosk Pacific Centre,49.283,-123.119,49.283227,-123.120523,2.0,6.0,right_only
Retail,Royal Centre,49.285,-123.122,49.283227,-123.120523,3.0,8.0,right_only
Retail,Merchant Of Dream,49.281,-123.12,49.283227,-123.120523,0.0,0.0,right_only
Arts & Entertainment,Rose Garden,49.3,-123.134,49.299292,-123.130281,3.5,5.0,right_only
"Bars, Restaurants & Cafes",Ocean Wise Cafe,49.3,-123.131,49.299292,-123.130281,4.0,1.0,right_only
"Bars, Restaurants & Cafes",Aquarium Cafe,49.301,-123.129,49.299292,-123.130281,4.5,3.0,right_only
"Bars, Restaurants & Cafes",Stanley'S Bar & Grill,49.3,-123.134,49.299292,-123.130281,3.0,103.0,right_only
"Landmarks, Parks & Sports",Stanley Park,49.298,-123.131,49.299292,-123.130281,5.0,1079.0,right_only
"Landmarks, Parks & Sports",Vancouver Aquarium,49.301,-123.131,49.299292,-123.130281,4.5,561.0,right_only
"Landmarks, Parks & Sports",Modo Spring Run-Off 8K,49.3,-123.136,49.299292,-123.130281,5.0,1.0,right_only
"Landmarks, Parks & Sports",Harding Memorial,49.299,-123.134,49.299292,-123.130281,4.0,1.0,right_only
"Landmarks, Parks & Sports",Japanese Canadian War Memorial,49.301,-123.132,49.299292,-123.130281,4.5,2.0,right_only
"Landmarks, Parks & Sports",Garden Of Remembrance - Air Force,49.3,-123.134,49.299292,-123.130281,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Third Beach Concession,49.302,-123.156,49.29534,-123.150433,1.5,2.0,right_only
"Landmarks, Parks & Sports",Stanley Park 2Nd Beach Picnic Area,49.295,-123.15,49.29534,-123.150433,3.5,8.0,right_only
"Bars, Restaurants & Cafes",Third Beach Concession,49.302,-123.156,49.294318,-123.148808,1.5,2.0,right_only
"Bars, Restaurants & Cafes",Vancouver City,49.293,-123.148,49.294318,-123.148808,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Stanley Park Brewing,49.292,-123.147,49.294318,-123.148808,3.0,79.0,right_only
"Landmarks, Parks & Sports",Stanley Park 2Nd Beach Picnic Area,49.295,-123.15,49.294318,-123.148808,3.5,8.0,right_only
"Landmarks, Parks & Sports",Vancouver City,49.293,-123.148,49.294318,-123.148808,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Brockton Pavilion,49.299,-123.124,49.298657,-123.121176,3.0,1.0,right_only
"Landmarks, Parks & Sports",Shore To Shore,49.299,-123.121,49.298657,-123.121176,5.0,1.0,right_only
"Landmarks, Parks & Sports",Chehalis Monument - Celtic Cross,49.3,-123.117,49.298657,-123.121176,5.0,1.0,right_only
"Landmarks, Parks & Sports",Brockton Point Lighthouse,49.3,-123.117,49.298657,-123.121176,4.0,13.0,right_only
"Landmarks, Parks & Sports",Harry Jerome Monument,49.298,-123.119,49.298657,-123.121176,4.5,4.0,right_only
"Landmarks, Parks & Sports",Hmcs Discovery,49.296,-123.123,49.298657,-123.121176,4.0,1.0,right_only
"Landmarks, Parks & Sports",Port Of Vancouver Monument,49.301,-123.117,49.298657,-123.121176,4.0,1.0,right_only
Retail,At The Totem Poles,49.299,-123.121,49.298657,-123.121176,5.0,1.0,right_only
Arts & Entertainment,Truth & Beauty Studio & Gallery,49.257,-123.12,49.259183,-123.120126,0.0,0.0,right_only
Schools,Catholic Churches & Institutions,49.258,-123.119,49.259183,-123.120126,0.0,0.0,right_only
Schools,Dorset College,49.261,-123.116,49.259183,-123.120126,0.0,0.0,right_only
Municipal,Bc Cancer Agency,49.262,-123.119,49.259183,-123.120126,3.0,8.0,right_only
Municipal,University Of British Columbia,49.262,-123.119,49.259183,-123.120126,0.0,0.0,right_only
Municipal,Vancouver Cancer Centre,49.262,-123.118,49.259183,-123.120126,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Cafe Ami,49.261,-123.124,49.259183,-123.120126,4.0,9.0,right_only
"Bars, Restaurants & Cafes",Velo Star Cafe,49.257,-123.12,49.259183,-123.120126,3.0,2.0,right_only
"Bars, Restaurants & Cafes",Hachibei Japanese Restaurant,49.257,-123.122,49.259183,-123.120126,4.0,74.0,right_only
"Bars, Restaurants & Cafes",Regal Mansion Cuisine Seafood Restaurant,49.261,-123.117,49.259183,-123.120126,4.0,24.0,right_only
"Bars, Restaurants & Cafes",Bubble Waffle Cafe,49.261,-123.116,49.259183,-123.120126,4.0,17.0,right_only
"Bars, Restaurants & Cafes",Kim Son Vietnamese,49.261,-123.116,49.259183,-123.120126,3.5,11.0,right_only
"Bars, Restaurants & Cafes",Soup Zone,49.261,-123.116,49.259183,-123.120126,3.5,10.0,right_only
"Bars, Restaurants & Cafes",Five Star Fried Chicken,49.261,-123.116,49.259183,-123.120126,3.0,6.0,right_only
"Bars, Restaurants & Cafes",Freshii,49.261,-123.116,49.259183,-123.120126,3.5,3.0,right_only
"Bars, Restaurants & Cafes",A&W,49.261,-123.116,49.259183,-123.120126,2.0,10.0,right_only
"Bars, Restaurants & Cafes",Thai Away Home,49.261,-123.116,49.259183,-123.120126,3.0,7.0,right_only
"Bars, Restaurants & Cafes",Subway,49.261,-123.116,49.259183,-123.120126,2.0,6.0,right_only
"Bars, Restaurants & Cafes",Sushi Tomi,49.261,-123.116,49.259183,-123.120126,2.5,6.0,right_only
"Bars, Restaurants & Cafes",Hiro Sushi,49.261,-123.116,49.259183,-123.120126,4.0,1.0,right_only
"Bars, Restaurants & Cafes",King'S Wok,49.261,-123.116,49.259183,-123.120126,4.0,1.0,right_only
"Bars, Restaurants & Cafes",Teya Grill,49.261,-123.117,49.259183,-123.120126,3.5,3.0,right_only
"Bars, Restaurants & Cafes",Cantresor Pretzels,49.261,-123.116,49.259183,-123.120126,2.0,2.0,right_only
"Bars, Restaurants & Cafes",Pinis Pizza & Grocery,49.257,-123.121,49.259183,-123.120126,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Dairy Queen,49.261,-123.116,49.259183,-123.120126,0.0,0.0,right_only
"Landmarks, Parks & Sports",Hot Yoga 101,49.261,-123.116,49.259183,-123.120126,4.0,49.0,right_only
"Landmarks, Parks & Sports",Fitness World,49.261,-123.117,49.259183,-123.120126,2.5,9.0,right_only
"Landmarks, Parks & Sports",Jump Gymnastics,49.261,-123.116,49.259183,-123.120126,2.5,16.0,right_only
"Landmarks, Parks & Sports",Libertango,49.257,-123.118,49.259183,-123.120126,0.0,0.0,right_only
"Landmarks, Parks & Sports",Pilates Center-Dianne Miller,49.257,-123.121,49.259183,-123.120126,0.0,0.0,right_only
"Landmarks, Parks & Sports",Dynamic Coaching,49.262,-123.124,49.259183,-123.120126,0.0,0.0,right_only
Retail,Kin'S Farm Market - City Square Mall,49.261,-123.116,49.259183,-123.120126,3.5,17.0,right_only
Retail,Lennox Liquor Store,49.261,-123.116,49.259183,-123.120126,3.5,11.0,right_only
Retail,Hye Park Express,49.261,-123.116,49.259183,-123.120126,4.0,4.0,right_only
Retail,Erika Fashions,49.261,-123.116,49.259183,-123.120126,4.5,2.0,right_only
Retail,Dressed In Tyme,49.261,-123.116,49.259183,-123.120126,3.5,3.0,right_only
Retail,Fashions Mulberry,49.261,-123.116,49.259183,-123.120126,0.0,0.0,right_only
Retail,Label Express Clothing,49.261,-123.116,49.259183,-123.120126,3.0,1.0,right_only
Retail,City Square Shopping Centre,49.261,-123.116,49.259183,-123.120126,3.0,29.0,right_only
Retail,Star Accessories,49.261,-123.116,49.259183,-123.120126,0.0,0.0,right_only
Arts & Entertainment,Field Contemporary Gallery,49.263,-123.105,49.263837,-123.105173,5.0,1.0,right_only
Arts & Entertainment,First Dance Vancouver,49.263,-123.107,49.263837,-123.105173,5.0,3.0,right_only
Arts & Entertainment,Rahel Bellydance,49.263,-123.107,49.263837,-123.105173,5.0,1.0,right_only
Arts & Entertainment,Jean Lyons School Of Music,49.265,-123.103,49.263837,-123.105173,5.0,1.0,right_only
Arts & Entertainment,Katami Designs,49.263,-123.102,49.263837,-123.105173,5.0,1.0,right_only
Arts & Entertainment,Tes Theatre Company,49.264,-123.101,49.263837,-123.105173,0.0,0.0,right_only
Arts & Entertainment,Total Lighting Solutions,49.265,-123.105,49.263837,-123.105173,0.0,0.0,right_only
Arts & Entertainment,Martha Sturdy,49.266,-123.105,49.263837,-123.105173,3.5,3.0,right_only
Arts & Entertainment,Goh Ballet Academy,49.264,-123.101,49.263837,-123.105173,2.5,7.0,right_only
Schools,Graphic Arts Training Institute Of B C,49.264,-123.104,49.263837,-123.105173,0.0,0.0,right_only
Schools,Franklin English Language College,49.263,-123.103,49.263837,-123.105173,0.0,0.0,right_only
Schools,Saint Patrick Regional Secondary School,49.261,-123.103,49.263837,-123.105173,4.5,2.0,right_only
Schools,Catholic Churches & Institutions,49.261,-123.103,49.263837,-123.105173,0.0,0.0,right_only
Municipal,This World'S Ours Centre,49.262,-123.101,49.263837,-123.105173,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Mangia Cucina & Bar,49.265,-123.107,49.263837,-123.105173,4.5,75.0,right_only
"Bars, Restaurants & Cafes",Best Burrito,49.263,-123.105,49.263837,-123.105173,3.5,46.0,right_only
"Bars, Restaurants & Cafes",Superbaba,49.263,-123.101,49.263837,-123.105173,4.5,71.0,right_only
"Bars, Restaurants & Cafes",Martini'S,49.263,-123.108,49.263837,-123.105173,3.5,158.0,right_only
"Bars, Restaurants & Cafes",Cilantro Indian Cuisine,49.263,-123.109,49.263837,-123.105173,4.5,14.0,right_only
"Bars, Restaurants & Cafes",Bogo Korean Kitchen,49.263,-123.106,49.263837,-123.105173,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Caffè Artigiano,49.263,-123.107,49.263837,-123.105173,4.0,2.0,right_only
"Bars, Restaurants & Cafes",Jitlada,49.265,-123.107,49.263837,-123.105173,5.0,4.0,right_only
"Bars, Restaurants & Cafes",Sushi Kaido,49.263,-123.101,49.263837,-123.105173,3.5,15.0,right_only
"Bars, Restaurants & Cafes",Steamworks Brewing Kitchen & Taphouse,49.265,-123.101,49.263837,-123.105173,3.0,3.0,right_only
"Bars, Restaurants & Cafes",Field & Social,49.266,-123.104,49.263837,-123.105173,3.5,2.0,right_only
"Bars, Restaurants & Cafes",Taps & Tacos,49.266,-123.107,49.263837,-123.105173,4.5,2.0,right_only
"Bars, Restaurants & Cafes",A & H Meat Product,49.262,-123.101,49.263837,-123.105173,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Best Western Pizza,49.261,-123.101,49.263837,-123.105173,0.0,0.0,right_only
"Bars, Restaurants & Cafes",33 Acres Brewing,49.264,-123.105,49.263837,-123.105173,4.0,214.0,right_only
"Bars, Restaurants & Cafes",Black Coffeehouse + Lounge,49.263,-123.105,49.263837,-123.105173,4.0,2.0,right_only
"Bars, Restaurants & Cafes",Courtside,49.263,-123.101,49.263837,-123.105173,5.0,2.0,right_only
"Landmarks, Parks & Sports",Cycle Bc Rentals,49.266,-123.103,49.263837,-123.105173,5.0,29.0,right_only
"Landmarks, Parks & Sports",Just Yoga,49.263,-123.104,49.263837,-123.105173,5.0,13.0,right_only
"Landmarks, Parks & Sports",Baila Vancouver Dance School,49.264,-123.106,49.263837,-123.105173,4.0,1.0,right_only
"Landmarks, Parks & Sports",First Dance Vancouver,49.263,-123.107,49.263837,-123.105173,5.0,3.0,right_only
"Landmarks, Parks & Sports",Tantra Fitness Mount Pleasant,49.263,-123.104,49.263837,-123.105173,4.0,4.0,right_only
"Landmarks, Parks & Sports",Pacific Angler Fishing Charters,49.263,-123.103,49.263837,-123.105173,5.0,3.0,right_only
"Landmarks, Parks & Sports",Planet Bingo,49.262,-123.101,49.263837,-123.105173,3.5,15.0,right_only
"Landmarks, Parks & Sports",Rahel Bellydance,49.263,-123.107,49.263837,-123.105173,5.0,1.0,right_only
"Landmarks, Parks & Sports",Westside Training,49.263,-123.109,49.263837,-123.105173,4.5,3.0,right_only
"Landmarks, Parks & Sports",I-Training Studio,49.263,-123.105,49.263837,-123.105173,0.0,0.0,right_only
"Landmarks, Parks & Sports",3Rd Age Fitness,49.264,-123.103,49.263837,-123.105173,0.0,0.0,right_only
"Landmarks, Parks & Sports",Major Matthews Park,49.262,-123.107,49.263837,-123.105173,5.0,1.0,right_only
"Landmarks, Parks & Sports",Tes Theatre Company,49.264,-123.101,49.263837,-123.105173,0.0,0.0,right_only
"Landmarks, Parks & Sports",Carolyn Anne Budgell Yoga,49.261,-123.104,49.263837,-123.105173,0.0,0.0,right_only
Retail,The Federal Store,49.262,-123.103,49.263837,-123.105173,4.5,36.0,right_only
Retail,13C Wine Storage,49.266,-123.104,49.263837,-123.105173,5.0,1.0,right_only
Retail,Tropical Food Store,49.263,-123.108,49.263837,-123.105173,0.0,0.0,right_only
Retail,Shery Convenience Store,49.263,-123.102,49.263837,-123.105173,3.0,3.0,right_only
Retail,Prescription Depot,49.263,-123.102,49.263837,-123.105173,0.0,0.0,right_only
Retail,Alpine Start Outfitters,49.263,-123.106,49.263837,-123.105173,4.0,9.0,right_only
Retail,Panty By Post,49.263,-123.106,49.263837,-123.105173,3.5,6.0,right_only
Retail,Marquis Of London Mfg,49.264,-123.106,49.263837,-123.105173,0.0,0.0,right_only
Retail,Select Leather Goods Mfg,49.264,-123.106,49.263837,-123.105173,0.0,0.0,right_only
Retail,Divina Denuevo,49.265,-123.106,49.263837,-123.105173,3.5,2.0,right_only
Retail,Lonsdale Leather,49.265,-123.106,49.263837,-123.105173,4.5,3.0,right_only
Retail,Still Life,49.264,-123.101,49.263837,-123.105173,4.5,3.0,right_only
Retail,Jennifer Bridal Boutique,49.263,-123.105,49.263837,-123.105173,1.0,1.0,right_only
Retail,Mount Pleasant Vintage & Provisions,49.266,-123.106,49.263837,-123.105173,4.0,5.0,right_only
Retail,The Corner Store,49.262,-123.101,49.263837,-123.105173,4.0,6.0,right_only
Retail,Wear Else Fashion,49.265,-123.106,49.263837,-123.105173,1.0,1.0,right_only
Retail,Smart Bc Fun,49.262,-123.098,49.263837,-123.105173,0.0,0.0,right_only
Retail,Interex Industries,49.264,-123.107,49.263837,-123.105173,0.0,0.0,right_only
Retail,The Rockin Cowboy,49.263,-123.103,49.263837,-123.105173,4.0,3.0,right_only
Retail,Neto French Laundry,49.265,-123.11,49.263837,-123.105173,4.5,2.0,right_only
Retail,Alpha Sportswear,49.265,-123.102,49.263837,-123.105173,0.0,0.0,right_only
Retail,Tentree,49.266,-123.108,49.263837,-123.105173,0.0,0.0,right_only
Retail,Urstore Enterprises,49.266,-123.109,49.263837,-123.105173,0.0,0.0,right_only
Retail,Orthoworks Orthotics & Sports Medicine,49.264,-123.108,49.263837,-123.105173,0.0,0.0,right_only
Retail,Rottweiler Motorcycle Leathers,49.265,-123.108,49.263837,-123.105173,3.0,1.0,right_only
Retail,Dynasty Fashion Wear Mfg,49.263,-123.102,49.263837,-123.105173,0.0,0.0,right_only
Retail,Wing Wing Garments,49.265,-123.107,49.263837,-123.105173,0.0,0.0,right_only
Retail,Hemley Fashions,49.266,-123.104,49.263837,-123.105173,0.0,0.0,right_only
Retail,Hsin Ko Enterprises,49.266,-123.104,49.263837,-123.105173,0.0,0.0,right_only
Retail,Ragtrade Clothing Company,49.265,-123.108,49.263837,-123.105173,0.0,0.0,right_only
Retail,Oak + Fort Head Office/Showroom,49.266,-123.105,49.263837,-123.105173,0.0,0.0,right_only
Retail,Choice Garment Factory,49.266,-123.109,49.263837,-123.105173,0.0,0.0,right_only
Retail,Pioko International Imports,49.266,-123.109,49.263837,-123.105173,0.0,0.0,right_only
Retail,Atic Computers,49.263,-123.107,49.263837,-123.105173,2.5,21.0,right_only
Retail,Digitial Smart Homes,49.264,-123.103,49.263837,-123.105173,4.0,1.0,right_only
Retail,Beazu,49.265,-123.106,49.263837,-123.105173,0.0,0.0,right_only
Retail,Denbigh Fine Art Services,49.265,-123.108,49.263837,-123.105173,0.0,0.0,right_only
Retail,C Yarn Hut,49.262,-123.101,49.263837,-123.105173,4.0,1.0,right_only
Retail,Fitness Av,49.266,-123.109,49.263837,-123.105173,2.5,2.0,right_only
Retail,Aspen Promotions,49.265,-123.108,49.263837,-123.105173,0.0,0.0,right_only
Retail,Sound Plus Enterprises,49.265,-123.109,49.263837,-123.105173,0.0,0.0,right_only
Arts & Entertainment,Charqui,49.273,-123.149,49.270721,-123.146175,2.5,49.0,right_only
Arts & Entertainment,Armoury Studios,49.27,-123.143,49.270721,-123.146175,4.0,2.0,right_only
Arts & Entertainment,Crystalworks Gallery,49.269,-123.145,49.270721,-123.146175,5.0,2.0,right_only
Arts & Entertainment,Spirit Wrestler Gallery,49.269,-123.142,49.270721,-123.146175,4.0,4.0,right_only
Arts & Entertainment,Trunk Gallery,49.269,-123.145,49.270721,-123.146175,3.0,1.0,right_only
Arts & Entertainment,Bjornson Kajiwara Gallery,49.269,-123.144,49.270721,-123.146175,0.0,0.0,right_only
Arts & Entertainment,Framed Customer Framing,49.268,-123.143,49.270721,-123.146175,1.0,1.0,right_only
Schools,School Board Vancouver,49.272,-123.149,49.270721,-123.146175,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Kahve Cafe By Enflux,49.271,-123.146,49.270721,-123.146175,4.0,44.0,right_only
"Bars, Restaurants & Cafes",Bel Café - Kits,49.269,-123.145,49.270721,-123.146175,4.0,21.0,right_only
"Bars, Restaurants & Cafes",Chi Vegan,49.268,-123.149,49.270721,-123.146175,4.0,202.0,right_only
"Bars, Restaurants & Cafes",Romers Burger Bar,49.268,-123.148,49.270721,-123.146175,3.5,346.0,right_only
"Bars, Restaurants & Cafes",Octopus Garden,49.273,-123.15,49.270721,-123.146175,4.0,150.0,right_only
"Bars, Restaurants & Cafes",Las Margaritas Restaurant,49.268,-123.15,49.270721,-123.146175,3.0,401.0,right_only
"Bars, Restaurants & Cafes",La Cigale French Bistro,49.268,-123.149,49.270721,-123.146175,4.0,150.0,right_only
"Bars, Restaurants & Cafes",Redbeef Noodle Kitchen,49.268,-123.149,49.270721,-123.146175,4.0,106.0,right_only
"Bars, Restaurants & Cafes",Bibo Pizzeria Con Cucina,49.268,-123.147,49.270721,-123.146175,3.0,132.0,right_only
"Bars, Restaurants & Cafes",Tractor,49.268,-123.148,49.270721,-123.146175,3.5,155.0,right_only
"Bars, Restaurants & Cafes",Moltan Roll Bar + Sake,49.273,-123.149,49.270721,-123.146175,4.0,38.0,right_only
"Bars, Restaurants & Cafes",Döner Kebab,49.268,-123.149,49.270721,-123.146175,4.0,43.0,right_only
"Bars, Restaurants & Cafes",Tacofino,49.268,-123.148,49.270721,-123.146175,4.0,27.0,right_only
"Bars, Restaurants & Cafes",Juliet'S Café,49.273,-123.148,49.270721,-123.146175,3.0,57.0,right_only
"Bars, Restaurants & Cafes",Local Pizzaiolo,49.273,-123.148,49.270721,-123.146175,4.0,1.0,right_only
"Bars, Restaurants & Cafes",Mars Japanese Bistro,49.268,-123.146,49.270721,-123.146175,3.5,7.0,right_only
"Bars, Restaurants & Cafes",Taco Shack,49.273,-123.148,49.270721,-123.146175,2.5,6.0,right_only
"Bars, Restaurants & Cafes",British Columbia,49.269,-123.146,49.270721,-123.146175,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Gopher Productions,49.269,-123.148,49.270721,-123.146175,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Charqui,49.273,-123.149,49.270721,-123.146175,2.5,49.0,right_only
"Landmarks, Parks & Sports",Ron Zalko Fitness & Yoga,49.271,-123.146,49.270721,-123.146175,2.5,82.0,right_only
"Landmarks, Parks & Sports",Tactical Personal Protection,49.271,-123.147,49.270721,-123.146175,5.0,2.0,right_only
"Landmarks, Parks & Sports",Results Training And Conditioning - Personal Training Vancouver,49.271,-123.147,49.270721,-123.146175,5.0,2.0,right_only
"Landmarks, Parks & Sports",Yyoga Kitsilano,49.268,-123.149,49.270721,-123.146175,3.5,47.0,right_only
"Landmarks, Parks & Sports",Sugarrays,49.269,-123.144,49.270721,-123.146175,4.0,10.0,right_only
"Landmarks, Parks & Sports",Rowand'S Reef,49.268,-123.144,49.270721,-123.146175,4.0,7.0,right_only
"Landmarks, Parks & Sports",Pure Barre,49.268,-123.149,49.270721,-123.146175,4.0,8.0,right_only
"Landmarks, Parks & Sports",Hoomi Fitness,49.273,-123.146,49.270721,-123.146175,0.0,0.0,right_only
"Landmarks, Parks & Sports",Kits Inflatable Boats,49.268,-123.142,49.270721,-123.146175,2.5,8.0,right_only
"Landmarks, Parks & Sports",Delburn Developments,49.27,-123.141,49.270721,-123.146175,0.0,0.0,right_only
Retail,Okanagan Estate Wine Cellars,49.271,-123.147,49.270721,-123.146175,4.5,7.0,right_only
Retail,Cypress Market,49.27,-123.148,49.270721,-123.146175,5.0,1.0,right_only
Retail,Circle K,49.273,-123.15,49.270721,-123.146175,3.5,3.0,right_only
Retail,Staccato Menswear,49.271,-123.147,49.270721,-123.146175,4.0,8.0,right_only
Retail,Foundlings,49.271,-123.146,49.270721,-123.146175,4.5,3.0,right_only
Retail,Comor - Go Play Outside,49.268,-123.145,49.270721,-123.146175,4.0,27.0,right_only
Retail,Two Of Hearts Boutique,49.268,-123.15,49.270721,-123.146175,4.5,11.0,right_only
Retail,Once Again Resale,49.271,-123.148,49.270721,-123.146175,2.0,10.0,right_only
Retail,Vancouver Running Company,49.271,-123.147,49.270721,-123.146175,5.0,1.0,right_only
Retail,Duer,49.268,-123.145,49.270721,-123.146175,4.0,8.0,right_only
Retail,Mark'S,49.268,-123.148,49.270721,-123.146175,2.0,43.0,right_only
Retail,Ryu Apparel,49.269,-123.144,49.270721,-123.146175,4.5,4.0,right_only
Retail,Pure Barre,49.268,-123.149,49.270721,-123.146175,4.0,8.0,right_only
Retail,Mantique Fashions,49.27,-123.147,49.270721,-123.146175,0.0,0.0,right_only
Retail,Armani/Casa Vancouver,49.27,-123.142,49.270721,-123.146175,0.0,0.0,right_only
Retail,Books To Cooks,49.27,-123.144,49.270721,-123.146175,0.0,0.0,right_only
Retail,Fabrics De France Vancouver,49.27,-123.144,49.270721,-123.146175,0.0,0.0,right_only
Retail,Opus Administration Office,49.27,-123.143,49.270721,-123.146175,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Turf,49.268,-123.152,49.265605,-123.152566,4.0,52.0,right_only
"Bars, Restaurants & Cafes",Livni Café & Bakery,49.264,-123.156,49.265605,-123.152566,5.0,4.0,right_only
"Bars, Restaurants & Cafes",Fable Kitchen,49.268,-123.149,49.265605,-123.152566,4.5,759.0,right_only
"Bars, Restaurants & Cafes",Chi Vegan,49.268,-123.149,49.265605,-123.152566,4.0,202.0,right_only
"Bars, Restaurants & Cafes",Maenam,49.268,-123.149,49.265605,-123.152566,4.0,378.0,right_only
"Bars, Restaurants & Cafes",La Cigale French Bistro,49.268,-123.149,49.265605,-123.152566,4.0,150.0,right_only
"Bars, Restaurants & Cafes",Indian Oven Restaurant,49.268,-123.151,49.265605,-123.152566,3.5,154.0,right_only
"Bars, Restaurants & Cafes",Sophie'S Cosmic Café,49.268,-123.153,49.265605,-123.152566,3.0,299.0,right_only
"Bars, Restaurants & Cafes",Jackson'S Meat & Deli,49.268,-123.156,49.265605,-123.152566,4.5,62.0,right_only
"Bars, Restaurants & Cafes",Connie'S Cook House,49.268,-123.154,49.265605,-123.152566,3.0,112.0,right_only
"Bars, Restaurants & Cafes",Z&W Shanghai,49.264,-123.153,49.265605,-123.152566,4.0,23.0,right_only
"Bars, Restaurants & Cafes",Döner Kebab,49.268,-123.149,49.265605,-123.152566,4.0,43.0,right_only
"Bars, Restaurants & Cafes",Simpatico Restaurant,49.268,-123.156,49.265605,-123.152566,3.0,100.0,right_only
"Bars, Restaurants & Cafes",Napoletana Pizza Cafe & Gelato,49.263,-123.153,49.265605,-123.152566,3.5,59.0,right_only
"Bars, Restaurants & Cafes",Gobble,49.268,-123.151,49.265605,-123.152566,4.0,32.0,right_only
"Bars, Restaurants & Cafes",Greens Organic + Natural Market,49.264,-123.15,49.265605,-123.152566,3.5,48.0,right_only
"Bars, Restaurants & Cafes",Freebird,49.268,-123.149,49.265605,-123.152566,4.5,3.0,right_only
"Bars, Restaurants & Cafes",K-Fans Kitchen,49.266,-123.155,49.265605,-123.152566,0.0,0.0,right_only
"Bars, Restaurants & Cafes",Freshii,49.268,-123.149,49.265605,-123.152566,3.0,19.0,right_only
"Bars, Restaurants & Cafes",Yogi-Yo Korean Restaurant,49.263,-123.153,49.265605,-123.152566,3.5,2.0,right_only
"Bars, Restaurants & Cafes",Don At Kitsilano,49.268,-123.155,49.265605,-123.152566,4.0,3.0,right_only
"Landmarks, Parks & Sports",Hälsa Spa,49.268,-123.151,49.265605,-123.152566,5.0,28.0,right_only
"Landmarks, Parks & Sports",Yyoga Kitsilano,49.268,-123.149,49.265605,-123.152566,3.5,47.0,right_only
"Landmarks, Parks & Sports",Tumbletown Movement Education Centre,49.264,-123.152,49.265605,-123.152566,5.0,4.0,right_only
"Landmarks, Parks & Sports",Fitness World,49.264,-123.154,49.265605,-123.152566,2.0,3.0,right_only
"Landmarks, Parks & Sports",International Diving Centre,49.263,-123.153,49.265605,-123.152566,3.5,7.0,right_only
"Landmarks, Parks & Sports",The Cycle Collective,49.268,-123.152,49.265605,-123.152566,0.0,0.0,right_only
"Landmarks, Parks & Sports",Core Community,49.268,-123.149,49.265605,-123.152566,5.0,1.0,right_only
"Landmarks, Parks & Sports",Chantelle Buffie,49.264,-123.152,49.265605,-123.152566,0.0,0.0,right_only
"Landmarks, Parks & Sports",Fit In Kits,49.264,-123.152,49.265605,-123.152566,5.0,1.0,right_only
"Landmarks, Parks & Sports",Geekedu,49.263,-123.149,49.265605,-123.152566,0.0,0.0,right_only
"Landmarks, Parks & Sports",Method Indoor Cycling,49.268,-123.152,49.265605,-123.152566,5.0,1.0,right_only
"Landmarks, Parks & Sports",Lucy St John Yoga,49.264,-123.156,49.265605,-123.152566,0.0,0.0,right_only
"Landmarks, Parks & Sports",My Goal Fitness,49.264,-123.151,49.265605,-123.152566,0.0,0.0,right_only
"Landmarks, Parks & Sports",Maple Community Garden,49.266,-123.15,49.265605,-123.152566,0.0,0.0,right_only
"Landmarks, Parks & Sports",Kat Ciecierska,49.264,-123.152,49.265605,-123.152566,0.0,0.0,right_only
Retail,Bimini Beer & Wine Store,49.268,-123.151,49.265605,-123.152566,4.0,7.0,right_only
Retail,Arbutus Real Food Market,49.266,-123.153,49.265605,-123.152566,0.0,0.0,right_only
Retail,Market City,49.268,-123.156,49.265605,-123.152566,0.0,0.0,right_only
Retail,City Market,49.268,-123.156,49.265605,-123.152566,2.0,1.0,right_only
Retail,London Drugs,49.264,-123.156,49.265605,-123.152566,3.0,36.0,right_only
Retail,Thirstyyy,49.268,-123.155,49.265605,-123.152566,3.0,1.0,right_only
Retail,Macdonald'S Prescriptions,49.264,-123.155,49.265605,-123.152566,4.5,2.0,right_only
Retail,Vita Vie Pharmacy,49.264,-123.156,49.265605,-123.152566,0.0,0.0,right_only
Retail,Hip Baby,49.268,-123.153,49.265605,-123.152566,4.0,26.0,right_only
Retail,Mavi Jeans,49.268,-123.154,49.265605,-123.152566,4.5,10.0,right_only
Retail,Two Of Hearts Boutique,49.268,-123.15,49.265605,-123.152566,4.5,11.0,right_only
Retail,John Fluevog,49.268,-123.154,49.265605,-123.152566,3.5,31.0,right_only
Retail,Australian Boot Company,49.268,-123.15,49.265605,-123.152566,3.5,38.0,right_only
Retail,Shoes On Fourth,49.268,-123.153,49.265605,-123.152566,4.0,5.0,right_only
